commodity,widget_id,title,pillar,telemetry,a1,a2,a3,a4,avg,grade,source_csv,score_method,notes
shrimp,shrimp_092,w_sales1_commodity_unit_price 가공형태별 글로벌 수입 단가 (2022),,synced/2025-Q4,80,74,78,84,79,B,shrimp_corrected_2026_06_05,forensic_4axis_real,FAOSTAT 무역액÷무역량 산출식 명시로 검증 양호. Peeled 프리미엄 40% 주장이 data로 추적 가능.
shrimp,shrimp_093,주요 국가간 무역수지(Surplus) 흑적자 현황,,STATIC · 2026-05-29,82,74,80,86,80.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,수출USD−수입USD Top10 매칭 자체산출 근사치(중국 -42억 등)·한쪽순위만 든 국가 0처리 한계를 source/SIT 양쪽에 정직 고지
shrimp,shrimp_094,w01_paradigm_shift 새우 생산 패러다임 전환: 양식이 어획을 압도,,synced/2025-Q4,82,74,78,88,80.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,"양식 1980 시드값 70,000은 라운드 추정으로 보이나 source는 FishStatJ CSV로만 표기—초기 구간 보간 여부 미고지."
shrimp,shrimp_095,자연산 어획 잔존 세력 Top 10,,STATIC · 2026-05-29,84,72,84,84,81,B,shrimp_corrected_2026_06_05,forensic_4axis_real,중국 57.8만t·아르헨티나 22.2만t가 JSON과 정확 일치하고 '어종 분해 없음' 면책까지 명시 — STATIC 신선도 상한 외 결함 경미
shrimp,shrimp_096,w_proc2_kr_import_type 한국 수입 가공형태별 구성 (2026Q1),,synced/2026-Q1,80,86,74,84,81,B,shrimp_corrected_2026_06_05,forensic_4axis_real,KMI FTA 2026Q1 1차·신선하나 reliability:70 자기표기로 신뢰 낮음 인정—formMix 출처 단일 분기 의존.
shrimp,shrimp_097,최근 5개년 무역 물동량,,STATIC · 2026-05-29,84,76,82,84,81.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,"데이터소스 변수명 역설(trade_long=2019~2023이 '최근', trade_recent=1976~2023이 '롱텀')로 내부 혼동 소지"
shrimp,shrimp_098,무역 팽창 엔진 (CAGR 속도계),,STATIC · 2026-05-29,84,74,83,85,81.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,cagr1976=5.5% 코드 재산출과 일치하고 '저기저효과 감안' 단서까지 명시; 자체산출(파생치)이라 1차추적성과 STATIC 신선도가 A 
shrimp,shrimp_099,글로벌 수출 달러 파워 Top 10,,STATIC · 2026-05-29,85,76,82,84,81.75,B,shrimp_corrected_2026_06_05,forensic_4axis_real,에콰도르 수출금액 1위 검증; 단 actionPlan의 '베트남·태국 가공강세'는 차트(에콰도르·인도 금액 우위)와 일부 비정합한 서술.
shrimp,shrimp_100,글로벌 수입 지출 달러 파워 랭킹,,STATIC · 2026-05-29,86,76,85,80,81.75,B,shrimp_corrected_2026_06_05,forensic_4axis_real,"한국 수입금액 7위 데이터와 정확 일치하나, actionPlan에 타 위젯에 있는 [대괄호 액션태그]가 누락돼 SIT/TAK 포맷 일관성 결함."
shrimp,shrimp_101,w02_aqua_value 글로벌 새우 양식 부가가치 창출 곡선,,synced/2025-Q4,85,74,82,88,82.25,B,shrimp_corrected_2026_06_05,forensic_4axis_real,FAOSTAT 생산액 1차 출처 명확하나 syncDate가 '2025-Q4 기준'으로 실제 데이터 끝(2024)과 표기 불일치 소지.
shrimp,shrimp_102,글로벌 생산 SCM 집중도 (HHI Index),,STATIC · 2026-05-29,86,74,86,84,82.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,HHI 약 414(Σ(점유율%)² 자체산출)가 코드 재계산값과 일치하고 'HHI<1500=비집중' 해석도 정직 — actionPlan의 멕시코/
shrimp,shrimp_103,무역 거래대금 롱텀 트렌드,,STATIC · 2026-05-29,87,72,84,88,82.75,B,shrimp_corrected_2026_06_05,forensic_4axis_real,'가공 고도화가 단가 견인' 인과는 데이터로 직접 입증 안 됨(추정)이나 SIT가 '추세를 보였다'로 톤다운해 방어; STATIC 신선도 상한.
shrimp,shrimp_104,양식 침투율(Aquaculture Share),,STATIC · 2026-05-29,86,74,86,86,83,B,shrimp_corrected_2026_06_05,forensic_4axis_real,산출식(양식÷(양식+어획))·2024년 74.9% 모두 JSON과 정확히 일치하고 산출기준 면책까지 명시 — 결함은 STATIC 캡으로 인한 신
shrimp,shrimp_105,자연산 어획량 정체 한계선(Ceiling),,STATIC · 2026-05-29,86,74,86,86,83,B,shrimp_corrected_2026_06_05,forensic_4axis_real,2.75~3.63M 박스권·2024년 3.18M·'3.5M선은 과학적 한계가 아닌 자체 박스권 상단' 면책 모두 JSON과 일치 — STATIC
shrimp,shrimp_106,최근 5개년 무역 달러 규모,,STATIC · 2026-05-29,86,76,84,86,83,B,shrimp_corrected_2026_06_05,forensic_4axis_real,cardDesc에 원자료 단위(천USD) 명시·SIT가 '판가 100% 전가' 단정을 스스로 반증해 회의적 균형 우수; STATIC 신선도만 상
shrimp,shrimp_107,w_raw1_production_trend 글로벌 새우 생산량 추이 (2015-2024),,synced/2026-05,84,82,82,88,84,B,shrimp_corrected_2026_06_05,forensic_4axis_real,FishStatJ 1차·2024 실측·CAGR 5.9% 산출식 추적 가능·정적 스냅샷 정직 표기. syncDate 2026-05로 신선. 거의 
shrimp,shrimp_108,w_log2_kr_sourcing 한국 새우 수입 소싱국 변화,,synced/KMI 26Q1·FAO 2023,84,84,82,86,84,B,shrimp_corrected_2026_06_05,forensic_4axis_real,FAO 양자무역+KMI originShift 이중 출처 명확·동일분기 비교 방법론 명시. 막대(2023)와 서술(26Q1) 시점 혼합이 약점.
shrimp,shrimp_109,w_shrimp_concentration_risk 한국 수입 새우 소싱 편중도(HHI),,synced/2026-Q1,84,84,82,86,84,B,shrimp_corrected_2026_06_05,forensic_4axis_real,"KMI FTA 2026Q1 1차·HHI 2,975 산출식 추적 가능·신선. 베트남40%·중국25.5% 점유율 명확. reliability:82 "
shrimp,shrimp_110,글로벌 수입 물량 Top 10,,STATIC · 2026-05-29,87,76,86,89,84.5,B,shrimp_corrected_2026_06_05,forensic_4axis_real,미·중 양강·EU 개별국 분산 모두 데이터와 일치; cardDesc/SIT 정합 양호하나 STATIC(2023) 신선도가 85 직전에서 제한.
shrimp,shrimp_111,수출입 물동량 롱텀 트렌드,,STATIC · 2026-05-29,88,72,90,90,85,A,shrimp_corrected_2026_06_05,forensic_4axis_real,1976 32만톤→2023 396만톤·FAO FishStatJ 1차 출처 정확 검증; STATIC(최신연도 2023)이라 신선도만 상한.
shrimp,shrimp_112,w_proc1_type_production 가공형태별 글로벌 새우 생산량 (2023),,synced/FAOSTAT 2023 스냅샷,86,80,86,88,85,A,shrimp_corrected_2026_06_05,forensic_4axis_real,"FishStatJ 2023·80개국 174행·총4,282,269톤 명시로 1차 추적 강함. NEI 85.3% w03과 일관. 결함 미미."
shrimp,shrimp_113,w50_kfas_bft_pathogen 바이오플락 양식 병원체 모니터링,,synced/2025-Q4,90,78,86,86,85,A,shrimp_corrected_2026_06_05,forensic_4axis_real,KFAS Gye et al.(2023) 1차 학술논문·7농장 194마리 실증으로 출처/검증 최상급. syncDate '2025-Q4'가 논문 2
shrimp,shrimp_114,w51_kfas_silymarin_feed Silymarin 기능성 사료: 성장·면역력,,synced/2025-Q4,90,78,86,86,85,A,shrimp_corrected_2026_06_05,forensic_4axis_real,Shin et al.(2022) 제주대 1차 논문·+17.2%/+37.8% 실측 추적 가능. syncDate 2025-Q4 vs 논문 2022 
shrimp,shrimp_115,w52_kfas_duplex_pcr AHPND+EHP 동시 진단 PCR,,synced/2025-Q4,90,78,86,86,85,A,shrimp_corrected_2026_06_05,forensic_4axis_real,Jeon et al.(2021) 경북대+NFQS 1차 논문 명시·검출 성공률 100% 실측. syncDate 2025-Q4가 2021 논문과 불
shrimp,shrimp_116,w_india_shaphari 인도 무항생제(SHAPHARI) 인증 농장 현황,,static/2026-03,86,84,84,86,85,A,shrimp_corrected_2026_06_05,forensic_4axis_real,MPEDA 2026-03-04 원본 PDF 1차·25농장313ha·'13건 만료' 한계 정직 명시·STATIC 정직. syncDate 정확. 모
shrimp,shrimp_117,글로벌 수출 물량 Top 10,,STATIC · 2026-05-29,87,76,88,90,85.25,A,shrimp_corrected_2026_06_05,forensic_4axis_real,에콰도르+인도=Top10의 60.4% 재현 검증·'전세계 전량 아닌 Top10 기준' 스코프 명시로 과대표현 차단; 신선도만 상한.
shrimp,shrimp_118,w53_kfas_3d_printed_shrimp 3D 프린팅 대체 새우,,synced/2025-Q4,88,84,84,86,85.5,A,shrimp_corrected_2026_06_05,forensic_4axis_real,Park et al.(2025) 부경대 1차 논문·TPA·관능 ANOVA p<0.05·panel 12명 방법론까지 명시로 출처 최상급. real
shrimp,shrimp_119,주요 수출국 단가 비교 (2023),,STATIC / syncDate 2026-05-29,86,84,88,87,86,A,shrimp_corrected_2026_06_05,forensic_4axis_real,"에콰도르5,943·인도6,850·베트남8,456 단가가 수출액/물량 재계산과 정확히 일치. 한국 매입가 미확보를 cardDesc·SIT에 정직 "
shrimp,shrimp_120,w12_unit_price 한국 수입 새우 원산지별 단가,,synced/2026-05-27,86,86,84,88,86,A,shrimp_corrected_2026_06_05,forensic_4axis_real,KMI FTA 2026Q1 1차 출처·2026-05-27 syncDate·원산지별 단가 추적 가능. 4점 구간이라 시계열 짧음이 유일 약점.
shrimp,shrimp_121,양식 생산액 톤당 환산 단가 지표 (W32_AquaUnitCost),,STATIC · 2026-05-29,83,82,90,91,86.5,A,shrimp_corrected_2026_06_05,forensic_4axis_real,양식 생산액÷생산량 통계 파생값이라 실측 팜게이트가가 아님 — 어종·규격 믹스 차이가 단가에 섞여 효율성 직접지표로 오독될 소지.
shrimp,shrimp_122,w_vn_traceability_risk 베트남 새우 공급망 이력추적 단절 리스크,,static/2026-01,88,84,84,90,86.5,A,shrimp_corrected_2026_06_05,forensic_4axis_real,Seafood Watch SSRT V2(2026-01-07) 1차·70%미들맨/20만영세농/EU 옐로카드 추적 가능·STATIC badges 정
shrimp,shrimp_123,대한민국 자급률 (Self-sufficiency),,STATIC / syncDate 2026-05-29,88,84,90,86,87,A,shrimp_corrected_2026_06_05,forensic_4axis_real,"산출식(27,906/(27,906+96,299))이 코드상 22.5%로 재현 검증됨. cardDesc의 27,906/96,299도 JSON 일치"
shrimp,shrimp_124,수출국별 평균 수출 단가 갭 (W31_PriceGap),,STATIC · 2026-05-29,84,82,90,92,87,A,shrimp_corrected_2026_06_05,forensic_4axis_real,FAO 수출액÷물량 파생 단가라 혼합 HS 평균(FOB 아님) — cardDesc가 한계를 명시하나 1차 원물가와 혼동 위험은 구조적 잔존.
shrimp,shrimp_125,글로벌 기준선 단가 사이클 (W33_PriceTrend),,STATIC · 2026-05-29,84,80,92,92,87,A,shrimp_corrected_2026_06_05,forensic_4axis_real,"FAO 시계열이 2023년에서 끝나 2024~ 단가 부재 — cardDesc가 2023 $7,087·최저점 2004 $5,643을 정확히 자기검"
shrimp,shrimp_126,w03_processing 글로벌 새우 가공품 생산 물량 추이,,synced/2024.1.0 스냅샷,88,80,90,90,87,A,shrimp_corrected_2026_06_05,forensic_4axis_real,가장 정직한 위젯—2026-05-30 검증일·물량≠금액 면책·교차참조(w16/w19) 명시. 결함 거의 없음.
shrimp,shrimp_127,w_shrimp_forced_labor_map 베트남 새우 공급망 추적성 갭,,static/2026-01,90,84,86,90,87.5,A,shrimp_corrected_2026_06_05,forensic_4axis_real,Seafood Watch SSRT V2(2026-01-07) 1차·STATIC 정직·'강제노동 증거 없음' 정확 인용·70%/65%/C188 추
shrimp,shrimp_128,w_kr_shrimp_import_quarterly 한국 새우 수입 분기 동향 및 원산지 대체,,synced/2026-05-27,88,88,86,88,87.5,A,shrimp_corrected_2026_06_05,forensic_4axis_real,KMI FTA 21개 분기 원본 PDF 1차·2025/2026Q1 실측·물량+17.1%·점유율 재편 모두 추적 가능·신선. 최상급 정합. 흠 거
shrimp,shrimp_129,한국 새우 무역수지(Trade Balance),,STATIC / syncDate 2026-05-29,88,84,90,88,88,A,shrimp_corrected_2026_06_05,forensic_4axis_real,"수입 96,299톤·수출 1,513톤이 JSON과 정확히 일치하고 천톤 환산(96.3/1.5)도 내부정합. STATIC이라 a2 상한이 유일한 "
shrimp,shrimp_130,w_kr_shrimp_origin_price 한국 수입 원산지별 새우 단가 추이,,synced/KMI 2026Q1,88,86,88,90,88,A,shrimp_corrected_2026_06_05,forensic_4axis_real,KMI 실측 단가÷물량 산출식·단가차% 계산식 [(8.5-7.3)/7.3] 명시·'가공형태/품종 미통제 혼합단가' 면책까지—검증성 모범. 최고점
shrimp,shrimp_131,한국 새우 연간 수입 톤수 추이,,STATIC / syncDate 2026-05-29,90,84,92,90,89,A,shrimp_corrected_2026_06_05,forensic_4axis_real,"STATIC 라벨이므로 a2 만점 불가하나, 1994~2023 FAOSTAT 시계열·2023=96,299톤이 JSON과 정확히 일치하는 최강 위"
